lora	32	0.8396220207214355	3.7825655937194824
lora	32	2.773350238800049	10.523799419403076
lora	32	10.683510303497314	32.6428017616272
lora	32	0.8396220207214355	3.7825236320495605
lora	32	2.773350238800049	10.523311138153076
adapter	32	0.8578410148620605	3.986640453338623
adapter	32	2.821873188018799	11.039577007293701
adapter	32	10.696877002716064	33.12049341201782
adapter	8	0.8578410148620605	1.6147065162658691
adapter	8	2.821873188018799	4.828186511993408
adapter	8	10.696877002716064	16.09417200088501
lora	8	0.8396220207214355	1.5540986061096191
lora	8	2.773350238800049	4.664810657501221
lora	1	0.8396220207214355	0.9107160568237305
lora	8	10.683510303497314	15.965403079986572
lora	64	0.8396220207214355	6.777950763702393
lora	1	2.773350238800049	2.9350662231445312
lora	64	2.773350238800049	18.340473651885986
lora	1	10.683510303497314	11.131460189819336
adapter	1	0.8578410148620605	0.9334897994995117
lora	64	10.683510303497314	54.61024713516235
adapter	1	2.821873188018799	2.9950332641601562
adapter	64	0.8578410148620605	7.167330265045166
adapter	1	10.696877002716064	11.156260967254639
adapter	64	2.821873188018799	19.32366418838501
adapter	64	10.696877002716064	55.56023454666138
